main_category_id,main_category,subcategory,service,serviceLink,content_file,sub_category_id,service_id
10,"Trade, Business & Industry",Registrations - Industrial,Grant approval to set up incentivised Investment Projects,https://gic.gov.lk/gic/index.php/en/component/info/?id=1269&catid=55&task=info,service_md_10/Grant_approval_to_set_up_incentivised_Investment_Projects.md,55,1269
10,"Trade, Business & Industry",Registrations - Industrial,Registration of Factories,https://gic.gov.lk/gic/index.php/en/component/info/?id=841&catid=55&task=info,service_md_10/Registration_of_Factories.md,55,841
10,"Trade, Business & Industry",Registrations - Industrial,"Renewal of Licenses - Repairers, Manufacturers and Sellers",https://gic.gov.lk/gic/index.php/en/component/info/?id=931&catid=55&task=info,service_md_10/Renewal_of_Licenses___Repairers__Manufacturers_and_Sellers.md,55,931
10,"Trade, Business & Industry",Registrations - Industrial,Tea Exporter Registration,https://gic.gov.lk/gic/index.php/en/component/info/?id=1283&catid=55&task=info,service_md_10/Tea_Exporter_Registration.md,55,1283
10,"Trade, Business & Industry",Registrations - Industrial,Registration of Suppliers for  the Board of Investment,https://gic.gov.lk/gic/index.php/en/component/info/?id=1275&catid=55&task=info,service_md_10/Registration_of_Suppliers_for__the_Board_of_Investment.md,55,1275
10,"Trade, Business & Industry",Registrations - Industrial,Grant approval for sub Contracting of Production,https://gic.gov.lk/gic/index.php/en/component/info/?id=1288&catid=55&task=info,service_md_10/Grant_approval_for_sub_Contracting_of_Production.md,55,1288
10,"Trade, Business & Industry",Registrations - Industrial,Registration as a Newspaper in the Department of Posts,https://gic.gov.lk/gic/index.php/en/component/info/?id=731&catid=55&task=info,service_md_10/Registration_as_a_Newspaper_in_the_Department_of_Posts.md,55,731
10,"Trade, Business & Industry",Registrations - Industrial,Registration of suppliers,https://gic.gov.lk/gic/index.php/en/component/info/?id=818&catid=55&task=info,service_md_10/Registration_of_suppliers.md,55,818
10,"Trade, Business & Industry",Registrations - Industrial,Rubber Cess Registration,https://gic.gov.lk/gic/index.php/en/component/info/?id=1146&catid=55&task=info,service_md_10/Rubber_Cess_Registration.md,55,1146
10,"Trade, Business & Industry",Registrations - Establishments,Society Registration,https://gic.gov.lk/gic/index.php/en/component/info/?id=1217&catid=56&task=info,service_md_10/Society_Registration.md,56,1217
10,"Trade, Business & Industry",Registrations - Establishments,Factory Registration,https://gic.gov.lk/gic/index.php/en/component/info/?id=1174&catid=56&task=info,service_md_10/Factory_Registration.md,56,1174
10,"Trade, Business & Industry","Approvals, Permits & Licenses",Grant approval for Imports on Duty Free Basis,https://gic.gov.lk/gic/index.php/en/component/info/?id=1278&catid=57&task=info,service_md_10/Grant_approval_for_Imports_on_Duty_Free_Basis.md,57,1278
10,"Trade, Business & Industry","Approvals, Permits & Licenses",Grant approval to set up Investment Projects,https://gic.gov.lk/gic/index.php/en/component/info/?id=1270&catid=57&task=info,service_md_10/Grant_approval_to_set_up_Investment_Projects.md,57,1270
10,"Trade, Business & Industry","Approvals, Permits & Licenses","Obtain Pattern Approval for weights, Measures, Measuring instruments",https://gic.gov.lk/gic/index.php/en/component/info/?id=859&catid=57&task=info,service_md_10/Obtain_Pattern_Approval_for_weights__Measures__Measuring_instruments.md,57,859
10,"Trade, Business & Industry","Approvals, Permits & Licenses",License to Import Free Trade Samples - Unit 1,https://gic.gov.lk/gic/index.php/en/component/info/?id=414&catid=57&task=info,service_md_10/License_to_Import_Free_Trade_Samples___Unit_1.md,57,414
10,"Trade, Business & Industry","Approvals, Permits & Licenses",Grant approval to sell redundant items in the Local Market,https://gic.gov.lk/gic/index.php/en/component/info/?id=1645&catid=57&task=info,service_md_10/Grant_approval_to_sell_redundant_items_in_the_Local_Market.md,57,1645
10,"Trade, Business & Industry","Approvals, Permits & Licenses",Obtain License for Exports of Miscellaneous Items - Unit 4/5,https://gic.gov.lk/gic/index.php/en/component/info/?id=433&catid=57&task=info,service_md_10/Obtain_License_for_Exports_of_Miscellaneous_Items___Unit_4_5.md,57,433
10,"Trade, Business & Industry","Approvals, Permits & Licenses",Pawnbrokers License,https://gic.gov.lk/gic/index.php/en/component/info/?id=566&catid=57&task=info,service_md_10/Pawnbrokers_License.md,57,566
10,"Trade, Business & Industry","Approvals, Permits & Licenses",Block License - Unit 1,https://gic.gov.lk/gic/index.php/en/component/info/?id=410&catid=57&task=info,service_md_10/Block_License___Unit_1.md,57,410
10,"Trade, Business & Industry","Approvals, Permits & Licenses",Liquor Permit,https://gic.gov.lk/gic/index.php/en/component/info/?id=565&catid=57&task=info,service_md_10/Liquor_Permit.md,57,565
10,"Trade, Business & Industry","Approvals, Permits & Licenses",Amended Licenses for Importation of Drugs - Unit 1,https://gic.gov.lk/gic/index.php/en/component/info/?id=412&catid=57&task=info,service_md_10/Amended_Licenses_for_Importation_of_Drugs___Unit_1.md,57,412
10,"Trade, Business & Industry","Approvals, Permits & Licenses","Importation of Chemicals (Chemicals, Animal Products and Herbal Products Import License) - Unit 3",https://gic.gov.lk/gic/index.php/en/component/info/?id=428&catid=57&task=info,service_md_10/Importation_of_Chemicals__Chemicals__Animal_Products_and_Herbal_Products_Import_License____Unit_3.md,57,428
10,"Trade, Business & Industry","Approvals, Permits & Licenses",Issue Sri Lanka Certificate of Origin (COO),https://gic.gov.lk/gic/index.php/en/component/info/?id=1291&catid=57&task=info,service_md_10/Issue_Sri_Lanka_Certificate_of_Origin__COO_.md,57,1291
10,"Trade, Business & Industry","Approvals, Permits & Licenses",Debit Goods Imported - Unit 1,https://gic.gov.lk/gic/index.php/en/component/info/?id=411&catid=57&task=info,service_md_10/Debit_Goods_Imported___Unit_1.md,57,411
10,"Trade, Business & Industry","Approvals, Permits & Licenses",Application for Permission to Use the Title of Ayurveda,https://gic.gov.lk/gic/index.php/en/component/info/?id=920&catid=57&task=info,service_md_10/Application_for_Permission_to_Use_the_Title_of_Ayurveda.md,57,920
10,"Trade, Business & Industry","Approvals, Permits & Licenses",Part Shipment Licenses - Unit 1,https://gic.gov.lk/gic/index.php/en/component/info/?id=409&catid=57&task=info,service_md_10/Part_Shipment_Licenses___Unit_1.md,57,409
10,"Trade, Business & Industry","Approvals, Permits & Licenses",Import License for the Explosives,https://gic.gov.lk/gic/index.php/en/component/info/?id=1151&catid=57&task=info,service_md_10/Import_License_for_the_Explosives.md,57,1151
10,"Trade, Business & Industry","Approvals, Permits & Licenses",Grant approval to Transfer Raw Materials or Accessories,https://gic.gov.lk/gic/index.php/en/component/info/?id=1290&catid=57&task=info,service_md_10/Grant_approval_to_Transfer_Raw_Materials_or_Accessories.md,57,1290
10,"Trade, Business & Industry","Approvals, Permits & Licenses",Grant approval for Exports of products,https://gic.gov.lk/gic/index.php/en/component/info/?id=1279&catid=57&task=info,service_md_10/Grant_approval_for_Exports_of_products.md,57,1279
10,"Trade, Business & Industry","Approvals, Permits & Licenses",Grant approval to sell finished products in the Local Market,https://gic.gov.lk/gic/index.php/en/component/info/?id=1285&catid=57&task=info,service_md_10/Grant_approval_to_sell_finished_products_in_the_Local_Market.md,57,1285
10,"Trade, Business & Industry","Approvals, Permits & Licenses",Obtaining Debiting License for Imported Chemicals Unit 3/4,https://gic.gov.lk/gic/index.php/en/component/info/?id=429&catid=57&task=info,service_md_10/Obtaining_Debiting_License_for_Imported_Chemicals_Unit_3_4.md,57,429
10,"Trade, Business & Industry","Approvals, Permits & Licenses",Grant approval for Indirect Exports,https://gic.gov.lk/gic/index.php/en/component/info/?id=1292&catid=57&task=info,service_md_10/Grant_approval_for_Indirect_Exports.md,57,1292
10,"Trade, Business & Industry","Approvals, Permits & Licenses",Amended Licenses Import of Chemicals Unit 3/4,https://gic.gov.lk/gic/index.php/en/component/info/?id=431&catid=57&task=info,service_md_10/Amended_Licenses_Import_of_Chemicals_Unit_3_4.md,57,431
10,"Trade, Business & Industry","Approvals, Permits & Licenses",Transporting Parcels by Trains,https://gic.gov.lk/gic/index.php/en/component/info/?id=465&catid=57&task=info,service_md_10/Transporting_Parcels_by_Trains.md,57,465
10,"Trade, Business & Industry","Approvals, Permits & Licenses",Digging the Roads for Laying Water Pipes,https://gic.gov.lk/gic/index.php/en/component/info/?id=1299&catid=57&task=info,service_md_10/Digging_the_Roads_for_Laying_Water_Pipes.md,57,1299
10,"Trade, Business & Industry","Approvals, Permits & Licenses",Hiring of Play Grounds and Halls Belonging to the Pradeshiya Sabha,https://gic.gov.lk/gic/index.php/en/component/info/?id=1298&catid=57&task=info,service_md_10/Hiring_of_Play_Grounds_and_Halls_Belonging_to_the_Pradeshiya_Sabha.md,57,1298
10,"Trade, Business & Industry","Approvals, Permits & Licenses",Approval for the transfer of raw material or accessories between BOI approved projects.,https://gic.gov.lk/gic/index.php/en/component/info/?id=1287&catid=57&task=info,service_md_10/Approval_for_the_transfer_of_raw_material_or_accessories_between_BOI_approved_projects_.md,57,1287
10,"Trade, Business & Industry","Assistance, Training & Development",NDT Inspection Services,https://gic.gov.lk/gic/index.php/en/component/info/?id=2033&catid=58&task=info,service_md_10/NDT_Inspection_Services.md,58,2033
10,"Trade, Business & Industry","Assistance, Training & Development",Provision of Industrial Information and Consultancy Services,https://gic.gov.lk/gic/index.php/en/component/info/?id=1697&catid=58&task=info,service_md_10/Provision_of_Industrial_Information_and_Consultancy_Services.md,58,1697
10,"Trade, Business & Industry","Assistance, Training & Development",Development Programmes for Private Public Partnership,https://gic.gov.lk/gic/index.php/en/component/info/?id=823&catid=58&task=info,service_md_10/Development_Programmes_for_Private_Public_Partnership.md,58,823
10,"Trade, Business & Industry","Assistance, Training & Development",Implementation of Technical Education Development Programmes - Specialized for North East Provinces,https://gic.gov.lk/gic/index.php/en/component/info/?id=824&catid=58&task=info,service_md_10/Implementation_of_Technical_Education_Development_Programmes___Specialized_for_North_East_Provinces.md,58,824
10,"Trade, Business & Industry","Assistance, Training & Development",Obtaining Government Lands on Lease,https://gic.gov.lk/gic/index.php/en/component/info/?id=559&catid=58&task=info,service_md_10/Obtaining_Government_Lands_on_Lease.md,58,559
10,"Trade, Business & Industry","Assistance, Training & Development",The Unauthorized Developed Land Obtaining on Lease,https://gic.gov.lk/gic/index.php/en/component/info/?id=560&catid=58&task=info,service_md_10/The_Unauthorized_Developed_Land_Obtaining_on_Lease.md,58,560
10,"Trade, Business & Industry","Assistance, Training & Development",Obtain of State Lands for Various Endeavor on Short Terms Leases,https://gic.gov.lk/gic/index.php/en/component/info/?id=597&catid=58&task=info,service_md_10/Obtain_of_State_Lands_for_Various_Endeavor_on_Short_Terms_Leases.md,58,597
10,"Trade, Business & Industry","Assistance, Training & Development",Obtain of Long Term Lease Bonds for Special Projects,https://gic.gov.lk/gic/index.php/en/component/info/?id=593&catid=58&task=info,service_md_10/Obtain_of_Long_Term_Lease_Bonds_for_Special_Projects.md,58,593
10,"Trade, Business & Industry","Assistance, Training & Development",Releasing of Lands to Government Departments,https://gic.gov.lk/gic/index.php/en/component/info/?id=595&catid=58&task=info,service_md_10/Releasing_of_Lands_to_Government_Departments.md,58,595
10,"Trade, Business & Industry",Facilitations,Grant approval to set up incentivised Investment Projects,https://gic.gov.lk/gic/index.php/en/component/info/?id=1269&catid=59&task=info,service_md_10/Grant_approval_to_set_up_incentivised_Investment_Projects.md,59,1269
10,"Trade, Business & Industry",Facilitations,Grant approval to set up Investment Projects,https://gic.gov.lk/gic/index.php/en/component/info/?id=1270&catid=59&task=info,service_md_10/Grant_approval_to_set_up_Investment_Projects.md,59,1270
10,"Trade, Business & Industry",Facilitations,NDT Inspection Services,https://gic.gov.lk/gic/index.php/en/component/info/?id=2033&catid=59&task=info,service_md_10/NDT_Inspection_Services.md,59,2033
10,"Trade, Business & Industry",Facilitations,Find Employment through  “BOI Zonal Job Banks”,https://gic.gov.lk/gic/index.php/en/component/info/?id=1274&catid=59&task=info,service_md_10/Find_Employment_through___BOI_Zonal_Job_Banks_.md,59,1274
10,"Trade, Business & Industry",Facilitations,Personal Monitoring Service,https://gic.gov.lk/gic/index.php/en/component/info/?id=2031&catid=59&task=info,service_md_10/Personal_Monitoring_Service.md,59,2031
10,"Trade, Business & Industry",Facilitations,Obtain License for Imports of Miscellaneous Items Unit 4,https://gic.gov.lk/gic/index.php/en/component/info/?id=435&catid=59&task=info,service_md_10/Obtain_License_for_Imports_of_Miscellaneous_Items_Unit_4.md,59,435
10,"Trade, Business & Industry",Facilitations,Dosimetry Calibration Laboratory service,https://gic.gov.lk/gic/index.php/en/component/info/?id=2030&catid=59&task=info,-,59,2030
10,"Trade, Business & Industry",Standards,Personal Monitoring Service,https://gic.gov.lk/gic/index.php/en/component/info/?id=2031&catid=60&task=info,service_md_10/Personal_Monitoring_Service.md,60,2031
10,"Trade, Business & Industry",Standards,Dosimetry Calibration Laboratory service,https://gic.gov.lk/gic/index.php/en/component/info/?id=2030&catid=60&task=info,-,60,2030
10,"Trade, Business & Industry",Standards,Product Certification Scheme (SLS Marks scheme),https://gic.gov.lk/gic/index.php/en/component/info/?id=1141&catid=60&task=info,service_md_10/Product_Certification_Scheme__SLS_Marks_scheme_.md,60,1141
10,"Trade, Business & Industry",Standards,Standards Formulation,https://gic.gov.lk/gic/index.php/en/component/info/?id=1528&catid=60&task=info,service_md_10/Standards_Formulation.md,60,1528
10,"Trade, Business & Industry",Standards,Tea Certification,https://gic.gov.lk/gic/index.php/en/component/info/?id=2087&catid=60&task=info,service_md_10/Tea_Certification.md,60,2087
10,"Trade, Business & Industry",Standards,Control/Eliminate Restrictive Trade Agreements Among Traders,https://gic.gov.lk/gic/index.php/en/component/info/?id=524&catid=60&task=info,service_md_10/Control_Eliminate_Restrictive_Trade_Agreements_Among_Traders.md,60,524
10,"Trade, Business & Industry","Loans, Funds & Incentive Schemes",Grant approval to set up incentivised Investment Projects,https://gic.gov.lk/gic/index.php/en/component/info/?id=1269&catid=61&task=info,service_md_10/Grant_approval_to_set_up_incentivised_Investment_Projects.md,61,1269
10,"Trade, Business & Industry","Loans, Funds & Incentive Schemes",Providing Bonds & Guarantees,https://gic.gov.lk/gic/index.php/en/component/info/?id=1790&catid=61&task=info,service_md_10/Providing_Bonds___Guarantees.md,61,1790
10,"Trade, Business & Industry","Loans, Funds & Incentive Schemes",Registration for Kalayatana (Art Schools),https://gic.gov.lk/gic/index.php/en/component/info/?id=629&catid=61&task=info,service_md_10/Registration_for_Kalayatana__Art_Schools_.md,61,629
10,"Trade, Business & Industry","Loans, Funds & Incentive Schemes",Financial Assistance for Journalists Training Courses,https://gic.gov.lk/gic/index.php/en/component/info/?id=762&catid=61&task=info,service_md_10/Financial_Assistance_for_Journalists_Training_Courses.md,61,762
10,"Trade, Business & Industry",Information,Grant approval to set up incentivised Investment Projects,https://gic.gov.lk/gic/index.php/en/component/info/?id=1269&catid=62&task=info,service_md_10/Grant_approval_to_set_up_incentivised_Investment_Projects.md,62,1269
10,"Trade, Business & Industry",Information,Provision of Industrial Information and Consultancy Services,https://gic.gov.lk/gic/index.php/en/component/info/?id=1697&catid=62&task=info,service_md_10/Provision_of_Industrial_Information_and_Consultancy_Services.md,62,1697
10,"Trade, Business & Industry",Information,Find Employment through  “BOI Zonal Job Banks”,https://gic.gov.lk/gic/index.php/en/component/info/?id=1274&catid=62&task=info,service_md_10/Find_Employment_through___BOI_Zonal_Job_Banks_.md,62,1274
10,"Trade, Business & Industry",Information,Provide Contact Details of BOI Approved Projects,https://gic.gov.lk/gic/index.php/en/component/info/?id=1276&catid=62&task=info,service_md_10/Provide_Contact_Details_of_BOI_Approved_Projects.md,62,1276
10,"Trade, Business & Industry",Information,"Obtaining Schedules of Census and Surveys, Reports, Statistical Data",https://gic.gov.lk/gic/index.php/en/component/info/?id=837&catid=62&task=info,service_md_10/Obtaining_Schedules_of_Census_and_Surveys__Reports__Statistical_Data.md,62,837
10,"Trade, Business & Industry",Information,Obtaining Micro Data Files,https://gic.gov.lk/gic/index.php/en/component/info/?id=836&catid=62&task=info,service_md_10/Obtaining_Micro_Data_Files.md,62,836
10,"Trade, Business & Industry",Information,Find lands  through the “BOI Land Bank”,https://gic.gov.lk/gic/index.php/en/component/info/?id=1272&catid=62&task=info,service_md_10/Find_lands__through_the__BOI_Land_Bank_.md,62,1272
10,"Trade, Business & Industry",Information,Market Surveys & Market Reserch,https://gic.gov.lk/gic/index.php/en/component/info/?id=521&catid=62&task=info,service_md_10/Market_Surveys___Market_Reserch.md,62,521
10,"Trade, Business & Industry",Information,Provide Performance Details of BOI Approved Projects,https://gic.gov.lk/gic/index.php/en/component/info/?id=1277&catid=62&task=info,service_md_10/Provide_Performance_Details_of_BOI_Approved_Projects.md,62,1277
10,"Trade, Business & Industry",Information,Inform about hazards,https://gic.gov.lk/gic/index.php/en/component/info/?id=1211&catid=62&task=info,service_md_10/Inform_about_hazards.md,62,1211
10,"Trade, Business & Industry",Information,Trader Awareness Programs,https://gic.gov.lk/gic/index.php/en/component/info/?id=519&catid=62&task=info,service_md_10/Trader_Awareness_Programs.md,62,519
10,"Trade, Business & Industry",Information,Broadcasting of Obituary Notice Over the Radio,https://gic.gov.lk/gic/index.php/en/component/info/?id=743&catid=62&task=info,service_md_10/Broadcasting_of_Obituary_Notice_Over_the_Radio.md,62,743
10,"Trade, Business & Industry",Information,Conduct of Ayruvedic Exhibitions,https://gic.gov.lk/gic/index.php/en/component/info/?id=950&catid=62&task=info,service_md_10/Conduct_of_Ayruvedic_Exhibitions.md,62,950
10,"Trade, Business & Industry",Information,Building  limit,https://gic.gov.lk/gic/index.php/en/component/info/?id=1873&catid=62&task=info,service_md_10/Building__limit.md,62,1873
10,"Trade, Business & Industry",Extensions & Other Services,Reserve a Circuit Bungalow,https://gic.gov.lk/gic/index.php/en/component/info/?id=1212&catid=63&task=info,service_md_10/Reserve_a_Circuit_Bungalow.md,63,1212
10,"Trade, Business & Industry",Transport Services,Sri Lanka Transport Board,https://gic.gov.lk/gic/index.php/en/component/info/?id=650&catid=64&task=info,service_md_10/Sri_Lanka_Transport_Board.md,64,650
10,"Trade, Business & Industry",Transport Services,Sri Lanka Railways,https://gic.gov.lk/gic/index.php/en/component/info/?id=647&catid=64&task=info,service_md_10/Sri_Lanka_Railways.md,64,647
10,"Trade, Business & Industry",Transport Services,Issuing Railway Seasons Tickets,https://gic.gov.lk/gic/index.php/en/component/info/?id=466&catid=64&task=info,service_md_10/Issuing_Railway_Seasons_Tickets.md,64,466
10,"Trade, Business & Industry",Transport Services,Obtain New Vehicle License (Three Wheeler / Motor Cycles) from Divisional Secretariat,https://gic.gov.lk/gic/index.php/en/component/info/?id=586&catid=64&task=info,service_md_10/Obtain_New_Vehicle_License__Three_Wheeler___Motor_Cycles__from_Divisional_Secretariat.md,64,586
10,"Trade, Business & Industry",Transport Services,Instant Receipt of EMS Goods Sent From Foreign Countries for Delivery in Sri Lanka,https://gic.gov.lk/gic/index.php/en/component/info/?id=748&catid=64&task=info,service_md_10/Instant_Receipt_of_EMS_Goods_Sent_From_Foreign_Countries_for_Delivery_in_Sri_Lanka.md,64,748
10,"Trade, Business & Industry",Transport Services,Obtain Conductors License,https://gic.gov.lk/gic/index.php/en/component/info/?id=568&catid=64&task=info,service_md_10/Obtain_Conductors_License.md,64,568
10,"Trade, Business & Industry",Motoring,Obtaining a New Driving License,https://gic.gov.lk/gic/index.php/en/component/info/?id=390&catid=65&task=info,service_md_10/Obtaining_a_New_Driving_License.md,65,390
10,"Trade, Business & Industry",Motoring,Registration of Transfer of Motor Vehicle,https://gic.gov.lk/gic/index.php/en/component/info/?id=413&catid=65&task=info,service_md_10/Registration_of_Transfer_of_Motor_Vehicle.md,65,413
10,"Trade, Business & Industry",Motoring,Renewing of Driving License,https://gic.gov.lk/gic/index.php/en/component/info/?id=397&catid=65&task=info,service_md_10/Renewing_of_Driving_License.md,65,397
10,"Trade, Business & Industry",Motoring,Registering a New Motor Vehicle,https://gic.gov.lk/gic/index.php/en/component/info/?id=408&catid=65&task=info,service_md_10/Registering_a_New_Motor_Vehicle.md,65,408
10,"Trade, Business & Industry",Motoring,Import of Vehicles on Foreign Earnings - Unit 2,https://gic.gov.lk/gic/index.php/en/component/info/?id=415&catid=65&task=info,service_md_10/Import_of_Vehicles_on_Foreign_Earnings___Unit_2.md,65,415
10,"Trade, Business & Industry",Motoring,Obtaining a Duplicate of a Driving License,https://gic.gov.lk/gic/index.php/en/component/info/?id=393&catid=65&task=info,service_md_10/Obtaining_a_Duplicate_of_a_Driving_License.md,65,393
10,"Trade, Business & Industry",Motoring,Import of Vehicles Under Gift Scheme - Unit 2,https://gic.gov.lk/gic/index.php/en/component/info/?id=420&catid=65&task=info,service_md_10/Import_of_Vehicles_Under_Gift_Scheme___Unit_2.md,65,420
10,"Trade, Business & Industry",Motoring,Obtaining Fine Receipts and Payments,https://gic.gov.lk/gic/index.php/en/component/info/?id=475&catid=65&task=info,service_md_10/Obtaining_Fine_Receipts_and_Payments.md,65,475
10,"Trade, Business & Industry",Motoring,Obtaining a Temporary Driving License,https://gic.gov.lk/gic/index.php/en/component/info/?id=395&catid=65&task=info,service_md_10/Obtaining_a_Temporary_Driving_License.md,65,395
10,"Trade, Business & Industry",Motoring,PMU - Functions and Services,https://gic.gov.lk/gic/index.php/en/component/info/?id=1176&catid=65&task=info,service_md_10/PMU___Functions_and_Services.md,65,1176
10,"Trade, Business & Industry",Motoring,Obtaining a Certification for Driving License,https://gic.gov.lk/gic/index.php/en/component/info/?id=400&catid=65&task=info,service_md_10/Obtaining_a_Certification_for_Driving_License.md,65,400
10,"Trade, Business & Industry",Motoring,Extending Validity of Driving License,https://gic.gov.lk/gic/index.php/en/component/info/?id=398&catid=65&task=info,service_md_10/Extending_Validity_of_Driving_License.md,65,398
10,"Trade, Business & Industry",Motoring,Importation of Vehicles Under the Gift Scheme for Organizations - Unit 2,https://gic.gov.lk/gic/index.php/en/component/info/?id=424&catid=65&task=info,service_md_10/Importation_of_Vehicles_Under_the_Gift_Scheme_for_Organizations___Unit_2.md,65,424
10,"Trade, Business & Industry",Motoring,Renewal of Vehicle License Through Divisional Secretariat,https://gic.gov.lk/gic/index.php/en/component/info/?id=587&catid=65&task=info,service_md_10/Renewal_of_Vehicle_License_Through_Divisional_Secretariat.md,65,587
10,"Trade, Business & Industry",Motoring,Obtaining a Driving License Card in Replacement of an Old License Booklet,https://gic.gov.lk/gic/index.php/en/component/info/?id=402&catid=65&task=info,service_md_10/Obtaining_a_Driving_License_Card_in_Replacement_of_an_Old_License_Booklet.md,65,402
10,"Trade, Business & Industry",Motoring,Obtaining a New Driving License with Amended Names / Addresses / Classes,https://gic.gov.lk/gic/index.php/en/component/info/?id=404&catid=65&task=info,service_md_10/Obtaining_a_New_Driving_License_with_Amended_Names___Addresses___Classes.md,65,404
10,"Trade, Business & Industry",Motoring,Importation of Body Shells - Unit 2,https://gic.gov.lk/gic/index.php/en/component/info/?id=426&catid=65&task=info,service_md_10/Importation_of_Body_Shells___Unit_2.md,65,426
10,"Trade, Business & Industry",Motoring,Importation of Used Motor Cycles and Cars for Re-export After Repairing - Unit 2,https://gic.gov.lk/gic/index.php/en/component/info/?id=427&catid=65&task=info,service_md_10/Importation_of_Used_Motor_Cycles_and_Cars_for_Re_export_After_Repairing___Unit_2.md,65,427
10,"Trade, Business & Industry",Motoring,"Helicopter, Air Craft and Spare Parts - Unit 2",https://gic.gov.lk/gic/index.php/en/component/info/?id=425&catid=65&task=info,service_md_10/Helicopter__Air_Craft_and_Spare_Parts___Unit_2.md,65,425
10,"Trade, Business & Industry",Motoring,Obtaining Assistance in Filling Insurance Forms,https://gic.gov.lk/gic/index.php/en/component/info/?id=478&catid=65&task=info,service_md_10/Obtaining_Assistance_in_Filling_Insurance_Forms.md,65,478
10,"Trade, Business & Industry",Motoring,Importing Vehicles,https://gic.gov.lk/gic/index.php/en/component/info/?id=1534&catid=65&task=info,service_md_10/Importing_Vehicles.md,65,1534
11,Communication & Media,Languages,Publications,https://gic.gov.lk/gic/index.php/en/component/info/?id=617&catid=81&task=info,-,81,617
11,Communication & Media,Languages,Language Translation,https://gic.gov.lk/gic/index.php/en/component/info/?id=609&catid=81&task=info,-,81,609
11,Communication & Media,Postal Service,Dispatch of a Foreign Parcel,https://gic.gov.lk/gic/index.php/en/component/info/?id=737&catid=66&task=info,service_md_11/Dispatch_of_a_Foreign_Parcel.md,66,737
11,Communication & Media,Postal Service,Value Payable Post,https://gic.gov.lk/gic/index.php/en/component/info/?id=721&catid=66&task=info,service_md_11/Value_Payable_Post.md,66,721
11,Communication & Media,Postal Service,Handing Over of Letters and Other Postal Articles to be Sent Through Express Post,https://gic.gov.lk/gic/index.php/en/component/info/?id=747&catid=66&task=info,service_md_11/Handing_Over_of_Letters_and_Other_Postal_Articles_to_be_Sent_Through_Express_Post.md,66,747
11,Communication & Media,Postal Service,Dispatch of Local Telegrams,https://gic.gov.lk/gic/index.php/en/component/info/?id=738&catid=66&task=info,service_md_11/Dispatch_of_Local_Telegrams.md,66,738
11,Communication & Media,Postal Service,Obtain of a Fax Money Order,https://gic.gov.lk/gic/index.php/en/component/info/?id=717&catid=66&task=info,service_md_11/Obtain_of_a_Fax_Money_Order.md,66,717
11,Communication & Media,Postal Service,Books or Magazines Imported is Bulk From Other Countries,https://gic.gov.lk/gic/index.php/en/component/info/?id=749&catid=66&task=info,service_md_11/Books_or_Magazines_Imported_is_Bulk_From_Other_Countries.md,66,749
11,Communication & Media,Postal Service,"Dispatch of Letters, Printed Matter, Post Card, Small Packets and Express Letters",https://gic.gov.lk/gic/index.php/en/component/info/?id=745&catid=66&task=info,service_md_11/Dispatch_of_Letters__Printed_Matter__Post_Card__Small_Packets_and_Express_Letters.md,66,745
11,Communication & Media,Postal Service,Obtaining a Post Office Box Number,https://gic.gov.lk/gic/index.php/en/component/info/?id=728&catid=66&task=info,service_md_11/Obtaining_a_Post_Office_Box_Number.md,66,728
11,Communication & Media,Postal Service,Inquiries Relating to Registered Articles,https://gic.gov.lk/gic/index.php/en/component/info/?id=734&catid=66&task=info,service_md_11/Inquiries_Relating_to_Registered_Articles.md,66,734
11,Communication & Media,Postal Service,Money Order,https://gic.gov.lk/gic/index.php/en/component/info/?id=1162&catid=66&task=info,service_md_11/Money_Order.md,66,1162
11,Communication & Media,Postal Service,Dispatch of Telegraph Money Order,https://gic.gov.lk/gic/index.php/en/component/info/?id=716&catid=66&task=info,service_md_11/Dispatch_of_Telegraph_Money_Order.md,66,716
11,Communication & Media,Postal Service,Business Postal Facilities,https://gic.gov.lk/gic/index.php/en/component/info/?id=750&catid=66&task=info,service_md_11/Business_Postal_Facilities.md,66,750
11,Communication & Media,Postal Service,Action to be Taken in case of Loss of a Money Order (Local),https://gic.gov.lk/gic/index.php/en/component/info/?id=719&catid=66&task=info,service_md_11/Action_to_be_Taken_in_case_of_Loss_of_a_Money_Order__Local_.md,66,719
11,Communication & Media,Postal Service,Ordinary Money Order,https://gic.gov.lk/gic/index.php/en/component/info/?id=715&catid=66&task=info,service_md_11/Ordinary_Money_Order.md,66,715
11,Communication & Media,Postal Service,Obtaining a Certified Copy of the Delivery Receipt of the Registered Article,https://gic.gov.lk/gic/index.php/en/component/info/?id=735&catid=66&task=info,service_md_11/Obtaining_a_Certified_Copy_of_the_Delivery_Receipt_of_the_Registered_Article.md,66,735
11,Communication & Media,Postal Service,Withdrawal of a Letter Already Posted,https://gic.gov.lk/gic/index.php/en/component/info/?id=736&catid=66&task=info,service_md_11/Withdrawal_of_a_Letter_Already_Posted.md,66,736
11,Communication & Media,Postal Service,"Receipt of Letters, Small Packets and Express Letters Sent by Air Mail and Sea Mail",https://gic.gov.lk/gic/index.php/en/component/info/?id=746&catid=66&task=info,service_md_11/Receipt_of_Letters__Small_Packets_and_Express_Letters_Sent_by_Air_Mail_and_Sea_Mail.md,66,746
